model,training_population,training_p_noise,test_opponent,episodes,n_rounds,p_noise,observation_mode,history_length,mean_reward,std_reward,mean_reward_per_round,mean_cooperation_rate,mean_defection_rate
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,tft,100,200,0.0,last_n,3,508.0,0.0,2.54,0.6100000000000001,0.39000000000000007
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,mist,100,200,0.0,last_n,3,497.0,0.0,2.485,0.5949999999999998,0.4050000000000002
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,tftt,100,200,0.0,last_n,3,666.0,0.0,3.33,0.6850000000000003,0.31500000000000006
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,hard_tft,100,200,0.0,last_n,3,176.0,0.0,0.88,0.22,0.7800000000000001
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,generous_tft,100,200,0.0,last_n,3,518.4,9.565563234854496,2.592,0.57855,0.42145000000000005
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,alld,100,200,0.0,last_n,3,163.0,0.0,0.815,0.18499999999999997,0.8149999999999996
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,soft_majo,100,200,0.0,last_n,3,725.0,0.0,3.625,0.6800000000000002,0.31999999999999995
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,hard_majo,100,200,0.0,last_n,3,163.0,0.0,0.815,0.18499999999999997,0.8149999999999996
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,joss,100,200,0.0,last_n,3,435.84,21.491263341181227,2.1792,0.54065,0.45935000000000004
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,soft_joss,100,200,0.0,last_n,3,465.3,18.851790365904243,2.3265000000000002,0.5650999999999999,0.43489999999999995
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,prober,100,200,0.0,last_n,3,509.0,0.0,2.545,0.605,0.39500000000000013
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,prober_3,100,200,0.0,last_n,3,505.0,0.0,2.525,0.6,0.3999999999999999
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,hard_prober,100,200,0.0,last_n,3,506.0,0.0,2.53,0.5949999999999998,0.4050000000000002
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,tft,100,200,0.05,last_n,3,458.42,18.510094543248556,2.2921,0.5136999999999999,0.4863
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,mist,100,200,0.05,last_n,3,451.33,18.70297035232639,2.25665,0.50245,0.49755000000000005
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,tftt,100,200,0.05,last_n,3,634.49,12.947196607760306,3.17245,0.6831499999999999,0.31684999999999997
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,hard_tft,100,200,0.05,last_n,3,226.13,18.85028116501184,1.13065,0.35730000000000006,0.6426999999999999
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,generous_tft,100,200,0.05,last_n,3,493.08,19.1016648489078,2.4654,0.5398,0.46020000000000005
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,alld,100,200,0.05,last_n,3,176.84,7.496292416921848,0.8842,0.27685000000000004,0.7231500000000001
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,soft_majo,100,200,0.05,last_n,3,657.3,122.25853753419432,3.2864999999999998,0.6818499999999998,0.31815
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,hard_majo,100,200,0.05,last_n,3,236.58,161.36586875792537,1.1829,0.3271500000000001,0.6728500000000001
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,joss,100,200,0.05,last_n,3,423.57,21.241588923618686,2.11785,0.5110999999999999,0.48890000000000006
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,soft_joss,100,200,0.05,last_n,3,440.92,19.129913747845286,2.2046,0.51555,0.48445
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,prober,100,200,0.05,last_n,3,445.39,63.65059229889381,2.22695,0.4986999999999999,0.5013000000000001
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,prober_3,100,200,0.05,last_n,3,440.5,69.17983810330868,2.2025,0.49444999999999995,0.50555
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,hard_prober,100,200,0.05,last_n,3,444.81,63.587057645404535,2.22405,0.49305000000000004,0.5069499999999999
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,tft,100,200,0.1,last_n,3,453.44,21.48875054534349,2.2672,0.51325,0.48675
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,mist,100,200,0.1,last_n,3,448.51,20.661314091799678,2.24255,0.5033000000000001,0.4966999999999999
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,tftt,100,200,0.1,last_n,3,605.07,16.906954190509893,3.0253500000000004,0.6947999999999999,0.30519999999999997
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,hard_tft,100,200,0.1,last_n,3,265.81,21.74658363973523,1.32905,0.45435000000000003,0.54565
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,generous_tft,100,200,0.1,last_n,3,482.84,21.55491591261724,2.4141999999999997,0.5510499999999999,0.44895
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,alld,100,200,0.1,last_n,3,193.68,10.318798379656421,0.9684,0.36940000000000006,0.6305999999999998
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,soft_majo,100,200,0.1,last_n,3,597.87,148.7576992965406,2.98935,0.6881499999999999,0.31185
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,hard_majo,100,200,0.1,last_n,3,339.93,205.24084656812346,1.69965,0.4822000000000001,0.5177999999999999
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,joss,100,200,0.1,last_n,3,429.18,20.252594895469567,2.1459,0.5336500000000001,0.46635
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,soft_joss,100,200,0.1,last_n,3,438.6,21.04566463668943,2.193,0.5159,0.4841
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,prober,100,200,0.1,last_n,3,426.55,82.35670889490426,2.13275,0.4941500000000001,0.5058499999999999
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,prober_3,100,200,0.1,last_n,3,407.68,99.8354526208,2.0384,0.4848500000000001,0.5151499999999999
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,hard_prober,100,200,0.1,last_n,3,425.41,81.96829814019564,2.12705,0.48845,0.5115500000000001
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,tft,100,200,0.2,last_n,3,455.78,23.4472087891075,2.2788999999999997,0.5783,0.4217
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,mist,100,200,0.2,last_n,3,452.66,23.181553010961107,2.2633,0.5700499999999998,0.42995000000000005
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,tftt,100,200,0.2,last_n,3,555.56,18.667790442363554,2.7777999999999996,0.7282,0.2718
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,hard_tft,100,200,0.2,last_n,3,312.98,21.23863460771431,1.5649000000000002,0.5631,0.43689999999999996
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,generous_tft,100,200,0.2,last_n,3,476.26,20.22306603856102,2.3813,0.61035,0.38965000000000005
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,alld,100,200,0.2,last_n,3,241.39,15.853639960589492,1.20695,0.5114,0.4886
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,soft_majo,100,200,0.2,last_n,3,564.97,84.61364606255897,2.82485,0.7452500000000002,0.2547499999999999
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,hard_majo,100,200,0.2,last_n,3,500.99,126.70820770573623,2.50495,0.6938,0.3062
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,joss,100,200,0.2,last_n,3,435.57,22.8084436119609,2.17785,0.5889499999999999,0.41105000000000014
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,soft_joss,100,200,0.2,last_n,3,441.62,23.82930129063796,2.2081,0.584,0.4159999999999999
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,prober,100,200,0.2,last_n,3,420.31,82.59717852324012,2.10155,0.56305,0.43695000000000006
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,prober_3,100,200,0.2,last_n,3,393.36,99.52462207916189,1.9668,0.5534500000000001,0.44654999999999995
q_agent_population_exploitative_pnoise0p0_seed1,exploitative,0.0,hard_prober,100,200,0.2,last_n,3,419.15,82.59968220277848,2.09575,0.55965,0.44035
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,tft,100,200,0.0,last_n,3,505.0,0.0,2.525,0.5949999999999998,0.4050000000000002
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,mist,100,200,0.0,last_n,3,491.0,0.0,2.455,0.5750000000000002,0.42499999999999977
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,tftt,100,200,0.0,last_n,3,663.0,0.0,3.315,0.6550000000000001,0.34499999999999986
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,hard_tft,100,200,0.0,last_n,3,171.0,0.0,0.855,0.18499999999999997,0.8149999999999996
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,generous_tft,100,200,0.0,last_n,3,509.77,12.495483183934905,2.54885,0.5542,0.4458
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,alld,100,200,0.0,last_n,3,167.0,0.0,0.835,0.165,0.8349999999999997
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,soft_majo,100,200,0.0,last_n,3,721.0,0.0,3.605,0.6899999999999997,0.30999999999999994
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,hard_majo,100,200,0.0,last_n,3,167.0,0.0,0.835,0.165,0.8349999999999997
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,joss,100,200,0.0,last_n,3,435.8,20.527542473467204,2.1790000000000003,0.53375,0.46625
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,soft_joss,100,200,0.0,last_n,3,460.32,18.93825757560605,2.3016,0.55125,0.44875
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,prober,100,200,0.0,last_n,3,506.0,0.0,2.53,0.5900000000000001,0.4099999999999999
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,prober_3,100,200,0.0,last_n,3,501.0,0.0,2.505,0.585,0.4149999999999999
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,hard_prober,100,200,0.0,last_n,3,507.0,0.0,2.535,0.5949999999999998,0.4050000000000002
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,tft,100,200,0.05,last_n,3,457.62,17.807178327854192,2.2881,0.50995,0.49004999999999993
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,mist,100,200,0.05,last_n,3,449.59,17.3170984867558,2.24795,0.4968,0.5032000000000001
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,tftt,100,200,0.05,last_n,3,628.32,14.714537029753943,3.1416000000000004,0.6757499999999999,0.32425
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,hard_tft,100,200,0.05,last_n,3,222.06,18.350923682474406,1.1103,0.3410999999999999,0.6589
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,generous_tft,100,200,0.05,last_n,3,486.71,18.75648954362196,2.43355,0.5287000000000001,0.47130000000000005
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,alld,100,200,0.05,last_n,3,179.83,6.584914578033644,0.8991500000000001,0.2614,0.7385999999999998
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,soft_majo,100,200,0.05,last_n,3,653.45,130.53017850290408,3.26725,0.6794999999999999,0.32049999999999995
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,hard_majo,100,200,0.05,last_n,3,234.74,155.80998812656395,1.1737,0.3083,0.6917
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,joss,100,200,0.05,last_n,3,422.98,19.290920143943364,2.1149,0.51345,0.4865500000000001
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,soft_joss,100,200,0.05,last_n,3,438.42,19.737872225749157,2.1921,0.5123000000000001,0.48769999999999997
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,prober,100,200,0.05,last_n,3,446.1,62.98864977120878,2.2305,0.49485000000000007,0.50515
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,prober_3,100,200,0.05,last_n,3,439.22,67.80229789616278,2.1961,0.48834999999999995,0.51165
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,hard_prober,100,200,0.05,last_n,3,443.63,62.213930112154145,2.21815,0.49304999999999993,0.5069500000000001
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,tft,100,200,0.1,last_n,3,456.0,17.47626962483699,2.28,0.5139999999999999,0.4860000000000001
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,mist,100,200,0.1,last_n,3,450.11,17.4538792249746,2.25055,0.50425,0.49574999999999997
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,tftt,100,200,0.1,last_n,3,599.16,16.85865949593858,2.9958,0.6908000000000001,0.3092
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,hard_tft,100,200,0.1,last_n,3,262.25,22.28514078932417,1.31125,0.43905,0.56095
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,generous_tft,100,200,0.1,last_n,3,486.42,19.464418819990488,2.4321,0.5471500000000001,0.4528499999999998
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,alld,100,200,0.1,last_n,3,196.13,9.404950823901206,0.98065,0.35275,0.64725
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,soft_majo,100,200,0.1,last_n,3,599.94,148.71999327595464,2.9997000000000003,0.6881,0.31189999999999996
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,hard_majo,100,200,0.1,last_n,3,342.2,202.41195616860185,1.7109999999999999,0.47,0.53
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,joss,100,200,0.1,last_n,3,426.96,18.622523996494138,2.1348,0.53405,0.46595
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,soft_joss,100,200,0.1,last_n,3,443.67,19.349963824255592,2.21835,0.5262,0.4737999999999999
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,prober,100,200,0.1,last_n,3,429.29,82.52881860295832,2.14645,0.4941500000000001,0.5058499999999999
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,prober_3,100,200,0.1,last_n,3,408.24,98.83462146434316,2.0412,0.48109999999999997,0.5189
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,hard_prober,100,200,0.1,last_n,3,425.74,85.6690866065467,2.1287000000000003,0.4915500000000001,0.50845
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,tft,100,200,0.2,last_n,3,456.9,19.88441600852286,2.2845,0.58045,0.41955
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,mist,100,200,0.2,last_n,3,453.88,19.057953720166285,2.2694,0.5725,0.42750000000000005
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,tftt,100,200,0.2,last_n,3,554.77,18.872654821195663,2.77385,0.73065,0.26935000000000003
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,hard_tft,100,200,0.2,last_n,3,309.97,21.95698294392925,1.5498500000000002,0.5534500000000001,0.44655
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,generous_tft,100,200,0.2,last_n,3,476.22,22.94017436725362,2.3811,0.6164000000000001,0.38360000000000005
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,alld,100,200,0.2,last_n,3,242.62,16.12685958269619,1.2131,0.49855,0.5014500000000001
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,soft_majo,100,200,0.2,last_n,3,563.45,89.87818144577693,2.81725,0.74255,0.25745000000000007
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,hard_majo,100,200,0.2,last_n,3,512.21,127.88692622782048,2.5610500000000003,0.69965,0.30035000000000006
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,joss,100,200,0.2,last_n,3,433.02,19.12536535598732,2.1651,0.59075,0.40924999999999995
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,soft_joss,100,200,0.2,last_n,3,443.23,19.682913910292857,2.2161500000000003,0.5888,0.41120000000000007
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,prober,100,200,0.2,last_n,3,421.44,81.25506999566244,2.1072,0.56415,0.43584999999999996
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,prober_3,100,200,0.2,last_n,3,393.7,98.03667681026322,1.9685,0.55245,0.44755
q_agent_population_exploitative_pnoise0p0_seed2,exploitative,0.0,hard_prober,100,200,0.2,last_n,3,421.93,79.02002973930091,2.1096500000000002,0.5655999999999999,0.43440000000000006
q_agent_population_exploitative_pnoise0p0_seed3,exploitative,0.0,tft,100,200,0.0,last_n,3,501.0,0.0,2.505,0.58,0.4200000000000001
q_agent_population_exploitative_pnoise0p0_seed3,exploitative,0.0,mist,100,200,0.0,last_n,3,490.0,0.0,2.45,0.5649999999999997,0.435
q_agent_population_exploitative_pnoise0p0_seed3,exploitative,0.0,tftt,100,200,0.0,last_n,3,664.0,0.0,3.32,0.66,0.3400000000000001
q_agent_population_exploitative_pnoise0p0_seed3,exploitative,0.0,hard_tft,100,200,0.0,last_n,3,173.0,0.0,0.865,0.17500000000000004,0.825
q_agent_population_exploitative_pnoise0p0_seed3,exploitative,0.0,generous_tft,100,200,0.0,last_n,3,503.94,11.59467118981819,2.5197,0.5398499999999999,0.46015000000000006
q_agent_population_exploitative_pnoise0p0_seed3,exploitative,0.0,alld,100,200,0.0,last_n,3,169.0,0.0,0.845,0.15499999999999997,0.845
q_agent_population_exploitative_pnoise0p0_seed3,exploitative,0.0,soft_majo,100,200,0.0,last_n,3,729.0,0.0,3.645,0.6700000000000002,0.33
q_agent_population_exploitative_pnoise0p0_seed3,exploitative,0.0,hard_majo,100,200,0.0,last_n,3,169.0,0.0,0.845,0.15499999999999997,0.845
q_agent_population_exploitative_pnoise0p0_seed3,exploitative,0.0,joss,100,200,0.0,last_n,3,427.46,21.460391422338972,2.1372999999999998,0.50985,0.49015000000000003
q_agent_population_exploitative_pnoise0p0_seed3,exploitative,0.0,soft_joss,100,200,0.0,last_n,3,460.62,15.233371261805445,2.3031,0.53835,0.46165
q_agent_population_exploitative_pnoise0p0_seed3,exploitative,0.0,prober,100,200,0.0,last_n,3,500.0,0.0,2.5,0.5700000000000001,0.43
q_agent_population_exploitative_pnoise0p0_seed3,exploitative,0.0,prober_3,100,200,0.0,last_n,3,499.0,0.0,2.495,0.5750000000000002,0.42499999999999977
q_agent_population_exploitative_pnoise0p0_seed3,exploitative,0.0,hard_prober,100,200,0.0,last_n,3,504.0,0.0,2.52,0.58,0.4200000000000001
q_agent_population_exploitative_pnoise0p0_seed3,exploitative,0.0,tft,100,200,0.05,last_n,3,449.44,18.985952701932028,2.2472,0.48385000000000006,0.51615
q_agent_population_exploitative_pnoise0p0_seed3,exploitative,0.0,mist,100,200,0.05,last_n,3,442.22,18.997147154243976,2.2111,0.47300000000000003,0.5269999999999999
q_agent_population_exploitative_pnoise0p0_seed3,exploitative,0.0,tftt,100,200,0.05,last_n,3,633.59,12.459610748333994,3.1679500000000003,0.6734,0.32660000000000006
q_agent_population_exploitative_pnoise0p0_seed3,exploitative,0.0,hard_tft,100,200,0.05,last_n,3,221.61,16.581854540430633,1.10805,0.33454999999999996,0.6654499999999999
q_agent_population_exploitative_pnoise0p0_seed3,exploitative,0.0,generous_tft,100,200,0.05,last_n,3,483.16,18.030928983277594,2.4158,0.50765,0.49235
q_agent_population_exploitative_pnoise0p0_seed3,exploitative,0.0,alld,100,200,0.05,last_n,3,179.77,7.420047169661389,0.89885,0.26,0.7399999999999999
q_agent_population_exploitative_pnoise0p0_seed3,exploitative,0.0,soft_majo,100,200,0.05,last_n,3,657.6,131.170118548395,3.2880000000000003,0.6662500000000001,0.33375
q_agent_population_exploitative_pnoise0p0_seed3,exploitative,0.0,hard_majo,100,200,0.05,last_n,3,265.46,189.26274963658327,1.3273,0.3324,0.6675999999999999
q_agent_population_exploitative_pnoise0p0_seed3,exploitative,0.0,joss,100,200,0.05,last_n,3,416.97,21.39226729451556,2.0848500000000003,0.4883000000000001,0.5116999999999998
q_agent_population_exploitative_pnoise0p0_seed3,exploitative,0.0,soft_joss,100,200,0.05,last_n,3,432.02,20.580077745237013,2.1601,0.48445,0.51555
q_agent_population_exploitative_pnoise0p0_seed3,exploitative,0.0,prober,100,200,0.05,last_n,3,436.97,61.07789370959023,2.18485,0.46619999999999995,0.5338
q_agent_population_exploitative_pnoise0p0_seed3,exploitative,0.0,prober_3,100,200,0.05,last_n,3,431.33,66.11445454664207,2.15665,0.46564999999999995,0.5343500000000001
q_agent_population_exploitative_pnoise0p0_seed3,exploitative,0.0,hard_prober,100,200,0.05,last_n,3,438.23,61.44930512218995,2.19115,0.47200000000000003,0.528
q_agent_population_exploitative_pnoise0p0_seed3,exploitative,0.0,tft,100,200,0.1,last_n,3,451.47,18.808750623047775,2.25735,0.49255000000000004,0.50745
q_agent_population_exploitative_pnoise0p0_seed3,exploitative,0.0,mist,100,200,0.1,last_n,3,447.3,19.711671669343524,2.2365,0.4836,0.5164
q_agent_population_exploitative_pnoise0p0_seed3,exploitative,0.0,tftt,100,200,0.1,last_n,3,604.43,16.980138397551414,3.02215,0.6846499999999999,0.31535
q_agent_population_exploitative_pnoise0p0_seed3,exploitative,0.0,hard_tft,100,200,0.1,last_n,3,260.86,23.000008695650532,1.3043,0.43345000000000006,0.5665499999999999
q_agent_population_exploitative_pnoise0p0_seed3,exploitative,0.0,generous_tft,100,200,0.1,last_n,3,483.65,21.5677421164108,2.41825,0.5294500000000001,0.4705499999999999
